GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
242188.00,250000.00,243380.10,11,11,11,11,11,0.030423,0.9675,0.9647
445312.00,500000.00,440700.05,10,11,11,11,11,0.055088,0.9559,0.9872
492188.00,500000.00,493433.00,11,11,11,11,11,0.061679,0.9526,0.9873
445312.00,500000.00,435595.99,10,11,11,11,11,0.054449,0.9507,0.9757
242188.00,250000.00,244467.26,11,11,11,11,11,0.030558,0.9444,0.9685
492188.00,500000.00,491464.61,11,11,11,11,11,0.061433,0.9401,0.9753
242188.00,250000.00,245809.56,11,11,11,11,11,0.030726,0.9361,0.9847
492188.00,500000.00,498519.90,11,11,11,11,11,0.062315,0.9212,0.9267
195312.00,125000.00,194399.15,12,11,12,11,12,0.024300,0.8792,0.9780
242188.00,250000.00,241848.95,11,11,11,11,11,0.030231,0.9623,0.9759
492188.00,500000.00,486701.01,11,11,11,11,11,0.060838,0.9471,0.9820
195312.00,125000.00,197480.20,12,11,12,11,12,0.024685,0.9062,0.9737
195312.00,125000.00,196131.29,12,11,12,11,12,0.024516,0.7292,0.9518
195312.00,125000.00,149242.40,12,11,12,11,12,0.018655,0.7038,0.6540
679688.00,500000.00,678533.20,12,11,12,11,12,0.084817,0.9580,0.9851
320312.00,250000.00,321034.67,12,11,12,11,12,0.040129,0.9397,0.9942
320312.00,250000.00,321855.55,12,11,12,11,12,0.040232,0.8772,0.9769
476562.00,500000.00,470607.28,10,11,11,11,11,0.058826,0.8329,0.9603
679688.00,500000.00,694477.08,12,11,12,11,12,0.086810,0.8206,0.8803
367188.00,500000.00,420319.97,11,12,12,11,11,0.052540,0.8200,0.8584
367188.00,500000.00,374382.02,11,12,12,11,11,0.046798,0.7633,0.9717
679688.00,500000.00,675348.28,12,11,12,11,12,0.084419,0.9550,0.9783
476562.00,500000.00,478210.45,10,11,11,11,11,0.059776,0.9465,0.9740
679688.00,500000.00,681648.25,12,11,12,11,12,0.085206,0.9430,0.9924
320312.00,250000.00,317306.52,12,11,12,11,12,0.039663,0.9226,0.9890
320312.00,250000.00,318820.95,12,11,12,11,12,0.039853,0.9163,0.9546
476562.00,500000.00,477802.28,10,11,11,11,11,0.059725,0.8933,0.9673
679688.00,500000.00,672739.03,12,11,12,11,12,0.084092,0.9653,0.9881
679688.00,500000.00,672983.17,12,11,12,11,12,0.084123,0.9519,0.9868
320312.00,250000.00,318104.74,12,11,12,11,12,0.039763,0.9509,0.9866
320312.00,250000.00,322432.52,12,11,12,11,12,0.040304,0.9368,0.9895
367188.00,250000.00,375102.52,11,10,11,10,11,0.046888,0.9280,0.9753
367188.00,250000.00,367350.10,11,10,11,10,11,0.045919,0.9279,0.9886
367188.00,250000.00,373548.51,11,10,11,10,11,0.046694,0.9185,0.9798
320312.00,250000.00,316278.46,12,11,12,11,12,0.039535,0.9062,0.9728
320312.00,250000.00,318029.40,12,11,12,11,12,0.039754,0.9006,0.9433
679688.00,500000.00,622912.29,12,11,12,11,12,0.077864,0.8789,0.9047
679688.00,500000.00,676291.82,12,11,12,11,12,0.084536,0.8712,0.9905
476562.00,500000.00,498512.27,10,11,11,11,11,0.062314,0.8671,0.9194
367188.00,250000.00,389382.36,11,10,11,10,11,0.048673,0.7198,0.9143
679688.00,500000.00,691948.89,12,11,12,11,12,0.086494,0.9457,0.9693
320312.00,250000.00,307374.48,12,11,12,11,12,0.038422,0.8777,0.9332
367188.00,250000.00,369610.79,11,10,11,10,11,0.046201,0.8647,0.9811
367188.00,250000.00,357979.77,11,10,11,10,11,0.044747,0.8102,0.9652
476562.00,500000.00,465249.78,10,11,11,11,11,0.058156,0.7576,0.6627
335938.00,250000.00,324958.80,11,10,11,10,11,0.040620,0.9423,0.9665
226562.00,250000.00,225971.22,9,10,10,10,10,0.028246,0.9325,0.9732
226562.00,250000.00,320298.19,9,10,11,10,11,0.040037,0.7929,0.6501
335938.00,250000.00,340349.67,11,10,11,10,11,0.042544,0.9381,0.9762
132812.00,125000.00,134260.18,11,11,11,11,11,0.016783,0.9238,0.9590
117188.00,125000.00,117983.82,11,11,11,11,11,0.014748,0.9155,0.9504
117188.00,125000.00,117992.40,11,11,11,11,11,0.014749,0.8991,0.9599
117188.00,125000.00,119417.19,11,11,11,11,11,0.014927,0.8462,0.8917
335938.00,250000.00,332376.48,11,10,11,10,11,0.041547,0.8289,0.9565
226562.00,250000.00,229940.89,9,10,10,10,10,0.028743,0.8130,0.8900
132812.00,125000.00,128547.67,11,11,11,11,11,0.016068,0.8049,0.9532
226562.00,250000.00,272367.48,9,10,10,10,10,0.034046,0.7784,0.8273
226562.00,250000.00,233808.52,9,10,10,10,10,0.029226,0.9310,0.9672
117188.00,125000.00,116024.97,11,11,11,11,11,0.014503,0.9220,0.9818
117188.00,125000.00,119190.45,11,11,11,11,11,0.014899,0.9173,0.9447
117188.00,125000.00,117080.21,11,11,11,11,11,0.014635,0.9095,0.9661
117188.00,125000.00,118235.11,11,11,11,11,11,0.014779,0.9076,0.9567
226562.00,250000.00,230216.03,9,10,10,10,10,0.028777,0.9047,0.9734
335938.00,250000.00,336472.51,11,10,11,10,11,0.042059,0.9023,0.9820
132812.00,125000.00,132904.53,11,11,11,11,11,0.016613,0.8670,0.9000
226562.00,250000.00,236199.38,9,10,10,10,10,0.029525,0.8648,0.9538
335938.00,250000.00,336641.31,11,10,11,10,11,0.042080,0.8589,0.9673
226562.00,250000.00,225979.92,9,10,10,10,10,0.028247,0.8503,0.9609
132812.00,125000.00,136963.84,11,11,11,11,11,0.017120,0.7615,0.7783
226562.00,250000.00,232219.70,9,10,10,10,10,0.029027,0.7591,0.9558
335938.00,250000.00,337364.20,11,10,11,10,11,0.042171,0.7250,0.9896
335938.00,250000.00,341064.45,11,10,11,10,11,0.042633,0.9421,0.9811
132812.00,125000.00,135404.59,11,11,11,11,11,0.016926,0.9233,0.9613
132812.00,125000.00,129778.86,11,11,11,11,11,0.016222,0.9191,0.9326
132812.00,125000.00,129358.77,11,11,11,11,11,0.016170,0.9182,0.9454
132812.00,125000.00,130183.22,11,11,11,11,11,0.016273,0.8989,0.9430
117188.00,125000.00,119433.40,11,11,11,11,11,0.014929,0.8882,0.9201
335938.00,250000.00,333731.89,11,10,11,10,11,0.041716,0.8822,0.9711
335938.00,250000.00,338888.17,11,10,11,10,11,0.042361,0.8716,0.9420
132812.00,125000.00,131039.14,11,11,11,11,11,0.016380,0.8666,0.9605
335938.00,250000.00,342919.35,11,10,11,10,11,0.042865,0.8616,0.9701
335938.00,250000.00,336057.66,11,10,11,10,11,0.042007,0.8523,0.9493
117188.00,125000.00,119832.04,11,11,11,11,11,0.014979,0.8435,0.9744
132812.00,125000.00,130470.28,11,11,11,11,11,0.016309,0.7910,0.8559
554688.00,500000.00,557805.06,12,12,12,12,12,0.069726,0.9675,0.9894
554688.00,500000.00,560805.56,12,12,12,12,12,0.070101,0.9634,0.9843
554688.00,500000.00,556166.65,12,12,12,12,12,0.069521,0.9571,0.9947
679688.00,500000.00,681574.82,12,11,12,11,12,0.085197,0.9452,0.9727
554688.00,500000.00,554588.32,12,12,12,12,12,0.069324,0.9206,0.9778
773438.00,500000.00,748530.39,12,11,12,11,12,0.093566,0.8478,0.9251
554688.00,500000.00,571928.02,12,12,12,12,12,0.071491,0.8469,0.9607
679688.00,500000.00,695852.28,12,11,12,11,12,0.086982,0.8404,0.8569
679688.00,500000.00,680431.84,12,11,12,11,12,0.085054,0.8298,0.9776
726562.00,500000.00,601579.67,12,11,12,11,12,0.075197,0.8267,0.8052
726562.00,500000.00,734644.41,12,11,12,11,12,0.091831,0.8049,0.9359
679688.00,500000.00,678781.03,12,11,12,11,12,0.084848,0.9591,0.9841
554688.00,500000.00,552009.58,12,12,12,12,12,0.069001,0.9568,0.9933
679688.00,500000.00,691991.93,12,11,12,11,12,0.086499,0.9527,0.9486
726562.00,500000.00,718476.77,12,11,12,11,12,0.089810,0.9521,0.9833
726562.00,500000.00,734522.82,12,11,12,11,12,0.091815,0.9437,0.9442
726562.00,500000.00,721106.53,12,11,12,11,12,0.090138,0.9396,0.9750
726562.00,500000.00,710704.80,12,11,12,11,12,0.088838,0.9116,0.9556
773438.00,500000.00,623027.09,12,11,12,11,12,0.077878,0.9018,0.8006
679688.00,500000.00,687565.80,12,11,12,11,12,0.085946,0.8741,0.8909
773438.00,500000.00,755866.77,12,11,12,11,12,0.094483,0.8325,0.9268
773438.00,500000.00,740027.43,12,11,12,11,12,0.092503,0.7273,0.8873
554688.00,500000.00,556180.00,12,12,12,12,12,0.069523,0.9645,0.9790
679688.00,500000.00,687124.25,12,11,12,11,12,0.085891,0.9506,0.9770
726562.00,500000.00,736442.57,12,11,12,11,12,0.092055,0.9445,0.9792
726562.00,500000.00,722413.06,12,11,12,11,12,0.090302,0.9140,0.9877
679688.00,500000.00,648515.70,12,11,12,11,12,0.081064,0.8894,0.7065
773438.00,500000.00,739344.60,12,11,12,11,12,0.092418,0.8836,0.9033
679688.00,500000.00,686714.17,12,11,12,11,12,0.085839,0.9611,0.9856
773438.00,500000.00,754636.76,12,11,12,11,12,0.094330,0.9549,0.9702
554688.00,500000.00,564801.22,12,12,12,12,12,0.070600,0.9493,0.9737
726562.00,500000.00,718202.59,12,11,12,11,12,0.089775,0.9468,0.9577
773438.00,500000.00,753024.16,12,11,12,11,12,0.094128,0.9423,0.9728
554688.00,500000.00,560386.66,12,12,12,12,12,0.070048,0.9365,0.9471
773438.00,500000.00,619024.28,12,11,12,11,12,0.077378,0.9085,0.7946
554688.00,500000.00,629734.99,12,12,13,12,13,0.078717,0.9009,0.8573
726562.00,500000.00,711460.11,12,11,12,11,12,0.088933,0.8365,0.7619
773438.00,500000.00,734989.17,12,11,12,11,12,0.091874,0.7458,0.8517
773438.00,500000.00,589764.60,12,11,11,11,11,0.073721,0.7337,0.6351
257812.00,250000.00,252256.16,12,12,12,12,12,0.031532,0.9656,0.9738
257812.00,250000.00,259064.67,12,12,12,12,12,0.032383,0.9471,0.9946
257812.00,250000.00,258892.54,12,12,12,12,12,0.032362,0.9455,0.9509
257812.00,250000.00,263769.15,12,12,12,12,12,0.032971,0.9383,0.9752
257812.00,250000.00,257740.97,12,12,12,12,12,0.032218,0.9286,0.9667
445312.00,500000.00,446800.71,11,11,11,11,11,0.055850,0.9230,0.9921
695312.00,500000.00,527253.15,11,11,11,11,11,0.065907,0.9106,0.7516
695312.00,500000.00,676239.49,11,11,12,11,12,0.084530,0.8869,0.9526
695312.00,500000.00,628234.86,11,11,12,11,12,0.078529,0.8706,0.8842
695312.00,500000.00,665351.75,11,11,12,11,12,0.083169,0.8367,0.9550
445312.00,500000.00,481719.97,11,11,11,11,11,0.060215,0.7773,0.5045
257812.00,250000.00,257432.94,12,12,12,12,12,0.032179,0.9560,0.9788
257812.00,250000.00,255484.10,12,12,12,12,12,0.031936,0.9443,0.9820
445312.00,500000.00,459699.15,11,11,11,11,11,0.057462,0.9291,0.9606
445312.00,500000.00,444198.61,11,11,11,11,11,0.055525,0.9047,0.9783
445312.00,500000.00,466722.97,11,11,11,11,11,0.058340,0.9007,0.9468
695312.00,500000.00,682949.90,11,11,12,11,12,0.085369,0.8877,0.9707
695312.00,500000.00,649915.70,11,11,12,11,12,0.081239,0.8870,0.9137
257812.00,250000.00,252885.82,12,12,12,12,12,0.031611,0.9543,0.9683
257812.00,250000.00,259605.41,12,12,12,12,12,0.032451,0.9495,0.9512
257812.00,250000.00,251637.94,12,12,12,12,12,0.031455,0.9477,0.9756
257812.00,250000.00,258008.00,12,12,12,12,12,0.032251,0.9419,0.9858
445312.00,500000.00,441335.68,11,11,11,11,11,0.055167,0.9401,0.9872
445312.00,500000.00,443742.87,11,11,11,11,11,0.055468,0.9277,0.9709
445312.00,500000.00,446129.56,11,11,11,11,11,0.055766,0.9269,0.9782
695312.00,500000.00,605356.22,11,11,12,11,12,0.075670,0.8985,0.8691
445312.00,500000.00,444112.78,11,11,11,11,11,0.055514,0.8175,0.9687
445312.00,500000.00,440622.33,11,11,11,11,11,0.055078,0.8092,0.9755
695312.00,500000.00,519431.11,11,11,11,11,11,0.064929,0.7776,0.7228
195312.00,250000.00,197591.78,9,10,10,9,9,0.024699,0.9546,0.9511
460938.00,500000.00,464760.78,11,11,11,11,11,0.058095,0.9443,0.9897
226562.00,250000.00,218624.11,12,12,12,12,12,0.027328,0.9308,0.9600
226562.00,250000.00,232248.54,12,12,12,12,12,0.029031,0.9305,0.9598
460938.00,500000.00,468450.67,11,11,11,11,11,0.058556,0.9229,0.9781
226562.00,250000.00,227333.07,12,12,12,12,12,0.028417,0.8856,0.9415
460938.00,500000.00,468245.39,11,11,11,11,11,0.058531,0.8651,0.9714
195312.00,250000.00,198121.07,9,10,10,9,9,0.024765,0.8623,0.9694
195312.00,250000.00,193058.49,9,10,10,9,9,0.024132,0.8435,0.9495
460938.00,500000.00,462915.42,11,11,11,11,11,0.057864,0.7700,0.9606
460938.00,500000.00,457580.57,11,11,11,11,11,0.057198,0.9533,0.9882
226562.00,250000.00,232652.66,12,12,12,12,12,0.029082,0.9458,0.9702
664062.00,500000.00,646657.47,11,11,12,11,12,0.080832,0.9316,0.9355
226562.00,250000.00,230625.15,12,12,12,12,12,0.028828,0.9311,0.9775
226562.00,250000.00,228342.53,12,12,12,12,12,0.028543,0.9190,0.9472
195312.00,250000.00,200078.85,9,10,10,9,9,0.025010,0.9130,0.9392
460938.00,500000.00,473968.51,11,11,11,11,11,0.059246,0.8673,0.9624
195312.00,250000.00,208339.69,9,10,10,9,9,0.026042,0.8268,0.9359
664062.00,500000.00,535852.19,11,11,11,11,11,0.066982,0.7748,0.5074
226562.00,250000.00,232806.68,12,12,12,12,12,0.029101,0.9665,0.9694
664062.00,500000.00,658283.23,11,11,12,11,12,0.082285,0.9602,0.9818
460938.00,500000.00,463211.06,11,11,11,11,11,0.057901,0.9497,0.9760
460938.00,500000.00,465065.00,11,11,11,11,11,0.058133,0.9399,0.9759
226562.00,250000.00,240718.84,12,12,12,12,12,0.030090,0.9251,0.9351
195312.00,250000.00,196586.61,9,10,10,9,9,0.024573,0.9120,0.9495
664062.00,500000.00,640391.35,11,11,12,11,12,0.080049,0.9000,0.9615
195312.00,250000.00,196647.64,9,10,10,9,9,0.024581,0.8965,0.9634
195312.00,250000.00,190999.51,9,10,10,9,9,0.023875,0.8874,0.9331
195312.00,250000.00,198194.03,9,10,10,9,9,0.024774,0.8750,0.9530
664062.00,500000.00,619731.90,11,11,12,11,12,0.077466,0.7859,0.8951
664062.00,500000.00,665878.30,11,11,12,11,12,0.083235,0.9437,0.9698
460938.00,500000.00,461732.86,11,11,11,11,11,0.057717,0.9423,0.9837
226562.00,250000.00,230925.86,12,12,12,12,12,0.028866,0.9391,0.9788
226562.00,250000.00,230558.40,12,12,12,12,12,0.028820,0.9247,0.9776
460938.00,500000.00,452316.28,11,11,11,11,11,0.056540,0.9048,0.9714
460938.00,500000.00,488029.48,11,11,11,11,11,0.061004,0.8902,0.9059
195312.00,250000.00,193601.61,9,10,10,9,9,0.024200,0.8725,0.9475
507812.00,500000.00,511425.26,12,12,12,12,12,0.063928,0.9585,0.9911
429688.00,500000.00,427174.57,10,11,11,11,11,0.053397,0.9488,0.9889
335938.00,500000.00,344533.92,10,11,11,10,10,0.043067,0.8315,0.9746
335938.00,500000.00,358771.32,10,11,11,10,10,0.044846,0.7466,0.9353
507812.00,500000.00,506306.77,12,12,12,12,12,0.063288,0.9575,0.9861
429688.00,500000.00,421161.65,10,11,11,11,11,0.052645,0.9503,0.9628
507812.00,500000.00,498907.09,12,12,12,12,12,0.062363,0.9472,0.9746
414062.00,500000.00,411426.54,12,12,12,11,11,0.051428,0.9135,0.9648
414062.00,500000.00,417796.13,12,12,12,11,11,0.052225,0.9063,0.9850
429688.00,500000.00,444471.12,10,11,11,11,11,0.055559,0.9050,0.7347
335938.00,250000.00,321117.40,10,10,11,10,11,0.040140,0.8945,0.9240
414062.00,500000.00,428381.44,12,12,12,12,12,0.053548,0.8646,0.9503
414062.00,500000.00,424905.78,12,12,12,12,12,0.053113,0.8343,0.9725
335938.00,500000.00,337983.85,10,11,11,10,10,0.042248,0.8310,0.9851
335938.00,500000.00,355680.47,10,11,11,10,10,0.044460,0.7941,0.9313
414062.00,500000.00,420565.13,12,12,12,12,12,0.052571,0.7004,0.9572
507812.00,500000.00,504331.05,12,12,12,12,12,0.063041,0.9452,0.9797
507812.00,500000.00,520717.62,12,12,12,12,12,0.065090,0.9346,0.9684
429688.00,500000.00,440320.97,10,11,11,11,11,0.055040,0.9327,0.9698
335938.00,500000.00,344100.95,10,11,11,10,10,0.043013,0.9156,0.9692
507812.00,500000.00,490826.13,12,12,12,12,12,0.061353,0.8987,0.9534
507812.00,500000.00,520851.14,12,12,12,12,12,0.065106,0.8888,0.9044
429688.00,500000.00,426294.33,10,11,11,11,11,0.053287,0.8744,0.9663
429688.00,500000.00,429407.12,10,11,11,11,11,0.053676,0.8653,0.9799
335938.00,500000.00,342023.85,10,11,11,10,10,0.042753,0.8253,0.9538
414062.00,500000.00,415325.16,12,12,12,11,11,0.051916,0.7394,0.9775
507812.00,500000.00,485900.82,12,12,12,12,12,0.060738,0.9652,0.9263
507812.00,500000.00,513921.86,12,12,12,12,12,0.064240,0.9512,0.9593
429688.00,500000.00,436179.16,10,11,11,11,11,0.054522,0.9305,0.9709
507812.00,500000.00,513500.21,12,12,12,12,12,0.064188,0.9106,0.9716
335938.00,500000.00,341639.52,10,11,11,10,10,0.042705,0.7070,0.9624
539062.00,500000.00,537222.39,11,11,11,11,11,0.067153,0.9557,0.9878
289062.00,250000.00,290527.11,10,10,10,10,10,0.036316,0.9530,0.9907
289062.00,250000.00,286325.45,10,10,10,10,10,0.035791,0.9525,0.9843
289062.00,250000.00,285190.11,10,10,10,10,10,0.035649,0.9452,0.9802
539062.00,500000.00,534868.24,11,11,11,11,11,0.066859,0.9417,0.9850
289062.00,250000.00,291927.10,10,10,10,10,10,0.036491,0.9379,0.9896
210938.00,250000.00,214410.78,11,11,11,11,11,0.026801,0.9365,0.9822
539062.00,500000.00,537063.60,11,11,11,11,11,0.067133,0.9365,0.9392
539062.00,500000.00,548192.98,11,11,11,11,11,0.068524,0.9273,0.9583
570312.00,500000.00,548008.92,11,11,11,11,11,0.068501,0.9107,0.9237
570312.00,500000.00,559377.67,11,11,11,11,11,0.069922,0.9641,0.9801
570312.00,500000.00,567507.51,11,11,11,11,11,0.070938,0.9575,0.9823
539062.00,500000.00,540560.72,11,11,11,11,11,0.067570,0.9570,0.9785
289062.00,250000.00,289955.14,10,10,10,10,10,0.036244,0.9361,0.9610
289062.00,250000.00,284219.74,10,10,10,10,10,0.035527,0.9358,0.9676
210938.00,250000.00,213856.40,11,11,11,11,11,0.026732,0.9303,0.9839
570312.00,500000.00,560448.65,11,11,11,11,11,0.070056,0.9044,0.9341
539062.00,500000.00,544204.95,11,11,11,11,11,0.068026,0.9587,0.9843
289062.00,250000.00,282388.69,10,10,10,10,10,0.035299,0.9405,0.9714
210938.00,250000.00,214841.84,11,11,11,11,11,0.026855,0.9339,0.9796
570312.00,500000.00,559530.26,11,11,11,11,11,0.069941,0.9293,0.9745
539062.00,500000.00,541056.63,11,11,11,11,11,0.067632,0.9021,0.9501
210938.00,250000.00,214368.82,11,11,11,11,11,0.026796,0.8980,0.9829
539062.00,500000.00,555940.63,11,11,11,11,11,0.069493,0.8598,0.9658
210938.00,250000.00,223485.95,11,11,11,11,11,0.027936,0.8345,0.9207
210938.00,250000.00,219000.82,11,11,11,11,11,0.027375,0.7124,0.9627
570312.00,500000.00,566026.69,11,11,11,11,11,0.070753,0.9521,0.9867
289062.00,250000.00,290738.58,10,10,10,10,10,0.036342,0.9458,0.9799
539062.00,500000.00,516867.64,11,11,11,11,11,0.064608,0.9452,0.9473
570312.00,500000.00,566391.94,11,11,11,11,11,0.070799,0.9318,0.9836
570312.00,500000.00,579404.35,11,11,11,11,11,0.072426,0.9131,0.9774
539062.00,500000.00,528505.92,11,11,11,11,11,0.066063,0.8707,0.9446
210938.00,250000.00,218270.54,11,11,11,11,11,0.027284,0.7814,0.9614
210938.00,250000.00,214426.04,11,11,11,11,11,0.026803,0.7393,0.9673
523438.00,500000.00,522005.08,11,11,11,11,11,0.065251,0.9670,0.9941
523438.00,500000.00,526826.14,11,11,11,11,11,0.065853,0.9658,0.9909
335938.00,500000.00,339104.65,10,11,11,10,10,0.042388,0.9330,0.9818
429688.00,500000.00,429455.76,12,12,12,12,12,0.053682,0.9071,0.9919
429688.00,500000.00,432662.96,12,12,12,12,12,0.054083,0.8766,0.9904
429688.00,500000.00,434156.42,12,12,12,12,12,0.054270,0.8632,0.9642
335938.00,500000.00,389154.43,10,11,11,10,10,0.048644,0.8621,0.8011
429688.00,500000.00,437410.35,12,12,12,12,12,0.054676,0.7960,0.9737
523438.00,500000.00,524515.15,11,11,11,11,11,0.065564,0.9625,0.9917
429688.00,500000.00,445952.89,12,12,12,12,12,0.055744,0.9372,0.9595
429688.00,500000.00,432708.74,12,12,12,12,12,0.054089,0.9363,0.9917
523438.00,500000.00,574480.06,11,11,11,11,11,0.071810,0.9049,0.9007
335938.00,500000.00,479694.37,10,11,11,11,11,0.059962,0.9001,0.6989
148438.00,125000.00,148010.73,10,10,10,10,10,0.018501,0.8996,0.9653
429688.00,500000.00,444192.41,12,12,12,12,12,0.055524,0.8896,0.9634
523438.00,500000.00,517075.54,11,11,11,11,11,0.064634,0.8843,0.9278
335938.00,500000.00,338999.27,10,11,11,10,10,0.042375,0.8375,0.9889
148438.00,125000.00,147021.29,10,10,10,10,10,0.018378,0.8129,0.9790
523438.00,500000.00,524628.64,11,11,11,11,11,0.065579,0.9428,0.9726
429688.00,500000.00,443616.39,12,12,12,12,12,0.055452,0.8624,0.9594
523438.00,500000.00,514707.33,11,11,11,11,11,0.064338,0.8184,0.9632
148438.00,125000.00,145556.45,10,10,10,10,10,0.018195,0.7305,0.8284
523438.00,500000.00,525636.67,11,11,11,11,11,0.065705,0.9622,0.9642
523438.00,500000.00,520462.99,11,11,11,11,11,0.065058,0.9536,0.9936
523438.00,500000.00,518187.52,11,11,11,11,11,0.064773,0.9420,0.9630
335938.00,500000.00,358974.46,10,11,11,10,10,0.044872,0.8899,0.9296
148438.00,125000.00,150481.22,10,10,11,10,11,0.018810,0.8296,0.9767
335938.00,500000.00,405614.85,10,11,11,10,10,0.050702,0.8267,0.8252
148438.00,125000.00,145574.57,10,10,10,10,10,0.018197,0.8253,0.9375
429688.00,500000.00,433912.16,12,12,12,12,12,0.054239,0.7969,0.9771
429688.00,500000.00,430026.05,12,12,12,12,12,0.053753,0.7874,0.9351
335938.00,500000.00,339196.21,10,11,11,10,10,0.042400,0.7370,0.9564
148438.00,125000.00,149711.61,10,10,11,10,11,0.018714,0.7248,0.9405
273438.00,250000.00,271922.59,11,11,11,11,11,0.033990,0.9648,0.9754
273438.00,250000.00,272987.37,11,11,11,11,11,0.034123,0.9540,0.9787
273438.00,250000.00,274791.72,11,11,11,11,11,0.034349,0.9365,0.9719
304688.00,250000.00,302566.53,11,10,11,10,11,0.037821,0.9346,0.9853
695312.00,500000.00,507035.26,11,11,11,11,11,0.063379,0.8823,0.7013
695312.00,500000.00,679231.64,11,11,12,11,12,0.084904,0.8814,0.9517
273438.00,250000.00,253606.80,11,11,11,11,11,0.031701,0.8792,0.9082
304688.00,250000.00,314166.07,11,10,11,10,11,0.039271,0.7411,0.9633
304688.00,250000.00,305231.69,11,11,12,11,12,0.038154,0.9621,0.9542
695312.00,500000.00,677671.43,11,11,12,11,12,0.084709,0.9133,0.9716
273438.00,250000.00,279991.15,11,11,11,11,11,0.034999,0.8533,0.9171
695312.00,500000.00,682510.38,11,11,12,11,12,0.085314,0.8480,0.6674
695312.00,500000.00,520118.71,11,11,11,11,11,0.065015,0.8356,0.7439
273438.00,250000.00,271437.64,11,11,11,11,11,0.033930,0.9528,0.9780
304688.00,250000.00,309339.52,11,10,11,10,11,0.038667,0.9445,0.9733
273438.00,250000.00,272022.25,11,11,11,11,11,0.034003,0.9393,0.9935
195312.00,125000.00,199665.07,11,10,11,10,11,0.024958,0.8472,0.9679
304688.00,250000.00,307760.48,11,11,12,11,12,0.038470,0.8006,0.9861
304688.00,250000.00,304112.91,11,11,12,11,12,0.038014,0.7515,0.9818
273438.00,250000.00,271390.68,11,11,11,11,11,0.033924,0.9690,0.9882
273438.00,250000.00,274998.66,11,11,11,11,11,0.034375,0.9355,0.9670
273438.00,250000.00,275928.50,11,11,11,11,11,0.034491,0.9305,0.9694
273438.00,250000.00,283702.37,11,11,11,11,11,0.035463,0.8727,0.9541
695312.00,500000.00,509762.76,11,11,11,11,11,0.063720,0.8711,0.7321
304688.00,250000.00,304655.08,11,11,12,11,12,0.038082,0.7340,0.9904
539062.00,500000.00,549448.01,11,11,11,11,11,0.068681,0.9673,0.9790
523438.00,500000.00,524162.29,12,12,12,12,12,0.065520,0.9619,0.9885
273438.00,250000.00,274751.66,10,10,10,10,10,0.034344,0.9435,0.9944
132812.00,125000.00,127583.98,12,12,12,12,12,0.015948,0.9348,0.9548
273438.00,250000.00,283405.54,10,10,10,10,10,0.035426,0.9177,0.9561
539062.00,500000.00,506194.11,11,11,11,11,11,0.063274,0.8157,0.9274
132812.00,125000.00,131165.50,12,12,12,12,12,0.016396,0.7297,0.9702
273438.00,250000.00,268596.65,10,10,10,10,10,0.033575,0.9564,0.9774
523438.00,500000.00,520748.14,12,12,12,12,12,0.065094,0.9540,0.9845
273438.00,250000.00,275650.50,10,10,10,10,10,0.034456,0.9533,0.9798
523438.00,500000.00,525481.70,12,12,12,12,12,0.065685,0.9532,0.9875
539062.00,500000.00,540468.22,11,11,11,11,11,0.067559,0.9516,0.9785
273438.00,250000.00,272687.91,10,10,10,10,10,0.034086,0.9474,0.9719
523438.00,500000.00,521581.65,12,12,12,12,12,0.065198,0.9309,0.9846
273438.00,250000.00,270926.95,10,10,10,10,10,0.033866,0.9212,0.9674
132812.00,125000.00,133235.93,12,12,12,12,12,0.016654,0.9205,0.9330
132812.00,125000.00,130557.06,12,12,12,12,12,0.016320,0.9141,0.9747
273438.00,250000.00,269912.72,10,10,10,10,10,0.033739,0.9124,0.9784
539062.00,500000.00,534864.43,11,11,11,11,11,0.066858,0.8277,0.9556
132812.00,125000.00,120807.83,12,12,12,12,12,0.015101,0.8023,0.8284
523438.00,500000.00,527408.60,12,12,12,12,12,0.065926,0.9602,0.9814
539062.00,500000.00,534120.08,11,11,11,11,11,0.066765,0.9539,0.9820
523438.00,500000.00,528141.02,12,12,12,12,12,0.066018,0.9422,0.9442
273438.00,250000.00,271228.79,10,10,10,10,10,0.033904,0.9380,0.9626
523438.00,500000.00,520735.26,12,12,12,12,12,0.065092,0.9081,0.9780
132812.00,125000.00,131232.26,12,12,12,12,12,0.016404,0.8882,0.9574
132812.00,125000.00,124122.62,12,12,12,12,12,0.015515,0.8561,0.9278
132812.00,125000.00,130020.38,12,12,12,12,12,0.016253,0.8302,0.9333
523438.00,500000.00,576741.46,12,12,12,12,12,0.072093,0.7272,0.7003
273438.00,250000.00,271268.84,10,10,10,10,10,0.033909,0.9640,0.9901
523438.00,500000.00,523007.39,12,12,12,12,12,0.065376,0.9628,0.9990
539062.00,500000.00,542564.99,11,11,11,11,11,0.067821,0.9578,0.9792
539062.00,500000.00,543201.92,11,11,11,11,11,0.067900,0.9507,0.9882
539062.00,500000.00,562313.08,11,11,11,11,11,0.070289,0.9360,0.9469
539062.00,500000.00,520549.77,11,11,11,11,11,0.065069,0.9359,0.9602
523438.00,500000.00,527584.08,12,12,12,12,12,0.065948,0.9313,0.9833
